,kh,Count,Sum,Avg,Min,Max
472,029e8325,1,3255.0,3255.0,3255.0,3255.0
473,029e9fac,1,270.0,270.0,270.0,270.0
474,029ed0ff,2,810.0,405.0,288.0,522.0
475,029fd353,2,1746.0,873.0,139.0,1607.0
476,029ff8c8,3,3340.0,1113.3333333333333,350.0,2200.0
477,02a0faa3,23,28011.599999999995,1217.8956521739128,290.0,4211.1
478,02a43fb2,9,23930.96,2658.9955555555553,220.0,4229.0
479,02a4a4a2,1,1192.0,1192.0,1192.0,1192.0
480,02a5a0c0,9,23648.0,2627.5555555555557,390.0,15048.0
481,02a5a0cd,15,21377.04,1425.136,298.0,6280.0
482,02a7816b,20,25312.5,1265.625,216.0,3420.0
483,02a7ad91,6,19343.0,3223.8333333333335,19.0,5230.0
484,02a83625,39,71406.7,1830.9410256410256,65.0,7600.0
485,02af3370,1,1570.0,1570.0,1570.0,1570.0
486,02b004c2,15,9967.000000000002,664.4666666666668,91.45,2665.0
487,02b1029d,1,630.0,630.0,630.0,630.0
488,02b231c9,6,3880.0,646.6666666666666,300.0,950.0
489,02b356cd,1,550.0,550.0,550.0,550.0
490,02b806e3,1,320.0,320.0,320.0,320.0
491,02baafb3,1,480.0,480.0,480.0,480.0
492,02bbfdab,10,9757.0,975.7,97.89,1740.0
493,02bd4496,11,11069.3,1006.3,29.0,1799.0
494,02bdbdcf,10,5512.62,551.262,254.8,1080.0
495,02c1a4f7,50,106559.0,2131.18,90.0,11628.0
496,02c2581f,1,1880.0,1880.0,1880.0,1880.0
497,02c2e739,82,119909.07999999997,1462.3058536585363,122.0,6495.0
498,02c626ad,4,7753.0,1938.25,358.0,3863.0
499,02c73ba4,2,5137.2,2568.6,1893.6,3243.6
500,02c9770d,18,21647.0,1202.611111111111,270.0,5180.0
501,02c9cad8,10,6196.0,619.6,118.0,1640.0
502,02cbbe7e,2,2792.0,1396.0,1396.0,1396.0
503,02ccbbbd,311,244393.79000000007,785.8321221864954,24.0,7099.43
504,02cd8d1d,7,2010.0,287.14285714285717,90.0,450.0
505,02cdc5c0,6,12977.0,2162.8333333333335,680.0,6210.0
506,02cddb08,2,5221.8,2610.9,1720.8,3501.0
507,02ceee3d,2,1955.0,977.5,759.87,1195.13
508,02cf0082,11,11621.7,1056.5181818181818,300.0,4900.5
509,02cfa23e,20,52048.0,2602.4,420.0,11400.0
510,02d08519,11,51909.100000000006,4719.009090909091,853.2,30400.0
511,02d194ef,1,428.0,428.0,428.0,428.0
512,02d5664a,7,3320.0,474.2857142857143,240.0,930.0
513,02d8d4c9,2,18981.0,9490.5,1881.0,17100.0
514,02d931b1,1,3900.0,3900.0,3900.0,3900.0
515,02dbcb03,18,19598.0,1088.7777777777778,220.0,4302.0
516,02dc9b7a,16,12410.0,775.625,100.0,1480.0
517,02dcec03,14,14912.0,1065.142857142857,100.0,2680.0
518,02e25a9c,7,3080.0,440.0,130.0,980.0
519,02e4e297,1,205.2,205.2,205.2,205.2
520,02e51d6a,1,320.0,320.0,320.0,320.0
521,02e574d1,22,22814.0,1037.0,240.0,2800.0
522,02e5fad8,4,6248.0,1562.0,880.0,1881.0
523,02e69c1a,108,105997.6,981.4592592592593,12.76,6280.0
524,02e71d7b,3,3154.0,1051.3333333333333,85.0,2181.0
525,02e887a4,1,460.0,460.0,460.0,460.0
526,02ea8c52,3,4174.0,1391.3333333333333,1259.0,1536.0
527,02eb60cf,2,855.0,427.5,295.0,560.0
528,02ec5ca9,2,990.0,495.0,300.0,690.0
529,02eeb8d9,1,180.0,180.0,180.0,180.0
530,02ef1eca,18,100379.0,5576.611111111111,455.0,14382.0
531,02f06137,2,9136.0,4568.0,3753.0,5383.0
532,02f2dc8a,2,8528.0,4264.0,500.0,8028.0
533,02f57404,194,698585.1000000004,3600.9541237113426,8.46,95760.0
534,02f6eddb,3,10262.0,3420.6666666666665,1920.0,5190.0
535,02fb3e1f,1,245.0,245.0,245.0,245.0
536,02fd0ffc,10,6329.0,632.9,275.0,2831.0
537,02fe7167,1,384.0,384.0,384.0,384.0
538,02fe86b6,1,1290.0,1290.0,1290.0,1290.0
539,02ffe816,51,128551.1,2520.6098039215685,9.0,32221.8
540,03026b19,18,6160.0,342.22222222222223,29.0,996.0
541,0302af18,5,12953.0,2590.6,200.0,6599.0
542,03059c2b,126,57943.30000000002,459.8674603174605,85.0,1722.23
543,0307a4f1,4,1800.0,450.0,300.0,680.0
544,0307bc44,2,650.0,325.0,320.0,330.0
545,03094c96,4,7150.0,1787.5,1200.0,2500.0
546,030a16a9,1,13175.0,13175.0,13175.0,13175.0
547,030b25b0,3,3388.0,1129.3333333333333,477.0,1811.0
548,030b2d60,1,850.0,850.0,850.0,850.0
549,030dbb05,3,7881.0,2627.0,798.0,5203.0
550,030deadd,3,2369.0,789.6666666666666,529.0,1290.0
551,030e27f3,2,495.0,247.5,195.0,300.0
552,030f1fe6,32,22351.5,698.484375,118.0,2421.2
553,030fff02,2,1382.0,691.0,432.0,950.0
554,0311b840,4,5555.0,1388.75,780.0,2385.0
555,0313873a,1,432.0,432.0,432.0,432.0
556,031391c7,44,25731.5,584.8068181818181,85.5,2664.0
557,0314ad45,19,33002.600000000006,1736.9789473684214,460.0,3510.36
558,03172a25,2,1080.0,540.0,530.0,550.0
559,0318497c,1,3040.0,3040.0,3040.0,3040.0
560,031938cc,1,2247.0,2247.0,2247.0,2247.0
561,031c6486,5,6877.5,1375.5,427.5,2126.0
562,031f9eba,19,15371.800000000001,809.042105263158,76.0,3981.6
563,031fa38a,12,51186.0,4265.5,320.0,13932.0
564,0323b62e,184,155504.69999999998,845.1342391304347,3.83,4491.19
565,0323d2a5,19,39713.0,2090.157894736842,159.0,21184.0
566,0325fde4,1,3042.0,3042.0,3042.0,3042.0
567,03272eb8,6,3380.0,563.3333333333334,270.0,980.0
568,032b25b6,3,519.0,173.0,15.0,428.0
569,032b7e9b,9,11696.0,1299.5555555555557,84.0,2985.0
570,032e35bc,22,31874.399999999998,1448.8363636363636,31.87,6463.8
571,032f5827,11,4598.0,418.0,30.0,1488.0
572,03306a6b,19,11164.0,587.578947368421,19.0,4699.0
573,033266a8,27,21220.64,785.9496296296296,40.0,2990.0
574,03346f41,4,7925.0,1981.25,695.0,5520.0
575,0335dcc8,6,5863.0,977.1666666666666,776.0,1490.0
576,0337a7ab,34,28882.0,849.4705882352941,60.0,3104.0
577,033ada23,1,4304.0,4304.0,4304.0,4304.0
578,033b4f4d,9,11089.01,1232.1122222222223,334.91,2052.0
579,033c2db7,7,1830.0,261.42857142857144,142.47,410.0
580,033cf756,4,8460.0,2115.0,660.0,6140.0
581,033dfc3f,2,1198.0,599.0,399.0,799.0
582,033faa7d,7,1350.0,192.85714285714286,28.0,399.0
583,034191b7,2,2180.0,1090.0,280.0,1900.0
584,0342b4b1,1,4160.0,4160.0,4160.0,4160.0
585,034406b8,10,14385.8,1438.58,45.0,5250.0
586,0345250d,37,22869.0,618.081081081081,150.0,2500.0
587,03454d95,9,14163.0,1573.6666666666667,160.0,3210.0
588,03458a0e,7,3428.0,489.7142857142857,55.0,1688.0
589,0345b42f,1,220.0,220.0,220.0,220.0
590,034a5422,26,23852.5,917.4038461538462,45.0,3980.0
591,034c8f3d,3,1210.0,403.3333333333333,220.0,600.0
592,034ca037,11,8976.0,816.0,280.0,2498.0
593,034cad6b,24,23001.0,958.375,39.0,10370.0
594,035411b5,7,3900.0,557.1428571428571,290.0,720.0
595,03557def,5,7173.0,1434.6,594.0,1840.0
596,0355de9f,11,3908.16,355.2872727272727,85.5,1217.16
597,0357d5b4,47,95967.9,2041.8702127659574,160.0,10755.0
598,035839f2,3,6992.0,2330.6666666666665,567.0,5220.0
599,035a7288,8,4125.0,515.625,34.06,1482.47
600,035a8fa1,8,6860.0,857.5,400.0,1520.0
601,035ae423,2,4492.0,2246.0,1796.0,2696.0
602,035b9554,7,5260.0,751.4285714285714,367.89,1363.89
603,035cb82b,4,11988.8,2997.2,85.0,9904.0
604,035f580f,3,2137.0,712.3333333333334,364.0,1399.0
605,035ff616,18,20329.600000000002,1129.4222222222224,175.0,2736.0
606,036050de,9,26670.0,2963.3333333333335,250.0,12366.97
607,0360ac07,6,8165.0,1360.8333333333333,150.0,3000.0
608,0361abed,2,11311.2,5655.6,198.0,11113.2
609,0364000e,13,15968.0,1228.3076923076924,11.0,2703.0
610,036478ae,41,43920.1,1071.2219512195122,70.0,5424.0
611,0364f165,2,2020.0,1010.0,395.0,1625.0
612,03652cbc,4,4565.0,1141.25,790.0,1595.0
613,0365ebc6,16,13010.0,813.125,100.0,2727.65
614,0365f1a2,5,11863.7,2372.7400000000002,1058.0,4153.0
615,0367b522,2,3350.0,1675.0,70.0,3280.0
616,03688a86,27,27182.56,1006.7614814814815,125.1,3180.0
617,0368bf10,1,870.0,870.0,870.0,870.0
618,036912ba,3,2780.0,926.6666666666666,880.0,950.0
619,036977b3,18,24629.699999999997,1368.3166666666666,50.0,2844.0
620,036a407a,7,5121.0,731.5714285714286,350.0,1170.13
621,036b3f70,3,3020.0,1006.6666666666666,320.0,1700.0
622,036b8b77,3,514.0,171.33333333333334,88.0,248.0
623,036ea490,3,2130.0,710.0,520.0,850.0
624,0371eed5,43,76090.16,1769.5386046511628,150.0,8901.0
625,0372ce93,5,2760.0,552.0,280.0,850.0
626,03735ccb,2,620.0,310.0,300.0,320.0
627,0373b80f,1,8765.0,8765.0,8765.0,8765.0
628,0373c2b9,23,12294.0,534.5217391304348,216.0,1134.0
629,037cc5fe,2,12583.0,6291.5,3695.0,8888.0
630,037d24b8,6,7927.0,1321.1666666666667,567.0,2396.0
631,0383f2a3,1,215.0,215.0,215.0,215.0
632,0385b0e6,46,113371.96000000002,2464.607826086957,219.0,8500.0
633,0388e88e,3,2440.0,813.3333333333334,300.0,1760.0
634,038ed1ba,5,4440.0,888.0,150.0,2990.0
635,038f9e78,4,3770.0,942.5,610.0,1400.0
636,03944ddd,1,2650.0,2650.0,2650.0,2650.0
637,0398390f,26,37300.68,1434.6415384615384,170.0,3466.8
638,039afd9f,1,1671.0,1671.0,1671.0,1671.0
639,039cb868,8,21943.5,2742.9375,1142.94,8535.84
640,039d8439,10,7020.0,702.0,520.0,830.0
641,039f52d3,9,6203.0,689.2222222222222,290.0,1200.0
642,039fe9fe,1,1872.0,1872.0,1872.0,1872.0
643,03a06701,7,5822.7,831.8142857142857,200.7,1520.0
644,03a068f4,4,3732.0,933.0,128.0,1988.0
645,03a1feb3,1,1481.76,1481.76,1481.76,1481.76
646,03a2032e,9,7945.0,882.7777777777778,270.0,1280.0
647,03a23e31,47,44375.06,944.1502127659573,175.0,2704.0
648,03a34dc5,3,2530.0,843.3333333333334,490.0,1450.0
649,03a3700e,4,3100.0,775.0,480.0,920.0
650,03a3c120,2,5198.0,2599.0,1718.0,3480.0
651,03a4757e,1,12132.0,12132.0,12132.0,12132.0
652,03a69fb6,11,11733.0,1066.6363636363637,88.0,1533.0
653,03a6eac8,1,2107.0,2107.0,2107.0,2107.0
654,03acc45f,3,3200.0,1066.6666666666667,1040.0,1080.0
655,03ad1a58,1,14220.0,14220.0,14220.0,14220.0
656,03ad5495,19,44715.2,2353.431578947368,776.0,4768.0
657,03afac98,6,5844.0,974.0,594.0,1842.0
658,03afdf11,25,31130.2,1245.208,228.0,3150.0
659,03b22069,1,4768.0,4768.0,4768.0,4768.0
660,03b2ffed,8,12894.0,1611.75,472.0,3213.0
661,03b31a91,1,30840.0,30840.0,30840.0,30840.0
662,03b48b15,1,1240.0,1240.0,1240.0,1240.0
663,03b4f26f,2,4824.0,2412.0,2412.0,2412.0
664,03bf6927,10,20554.0,2055.4,1278.0,5555.0
665,03c07ef8,4,976.0,244.0,158.0,318.0
666,03c2b38b,6,24331.420000000002,4055.236666666667,538.0,9996.0
667,03c36dd9,1,300.0,300.0,300.0,300.0
668,03c8b97f,6,5985.0,997.5,174.77,2900.0
669,03caa1ff,4,2298.6,574.65,270.0,895.0
670,03caf226,5,2073.0,414.6,239.0,649.0
671,03cc3ce0,1,320.0,320.0,320.0,320.0
672,03ceeff3,6,8764.0,1460.6666666666667,719.0,2952.0
673,03d16fd5,8,4192.86,524.1075,77.42,1734.6
674,03d4f80a,1,1220.0,1220.0,1220.0,1220.0
675,03d7659b,7,10315.0,1473.5714285714287,132.0,4397.0
676,03d78c04,2,1908.0,954.0,699.0,1209.0
677,03d991d7,3,1390.0,463.3333333333333,280.0,690.0
678,03d9a885,3,1700.0,566.6666666666666,58.0,1584.0
679,03dbc2c7,1,576.0,576.0,576.0,576.0
680,03dcf7dd,9,6369.0,707.6666666666666,109.0,2023.0
681,03dd2a42,9,16994.0,1888.2222222222222,97.0,11400.0
682,03dd82c7,1,4790.0,4790.0,4790.0,4790.0
683,03e077bc,1,2198.0,2198.0,2198.0,2198.0
684,03e366e2,1,2682.0,2682.0,2682.0,2682.0
685,03ea5dea,11,4921.0,447.3636363636364,50.0,1855.0
686,03ed9962,1,2070.0,2070.0,2070.0,2070.0
687,03ef9f69,4,7360.0,1840.0,600.0,3800.0
688,03efdf15,2,310.0,155.0,150.0,160.0
689,03f1ffa6,1,2320.0,2320.0,2320.0,2320.0
690,03f31526,36,53520.80000000001,1486.688888888889,198.0,5974.19
691,03f3bd9f,9,26967.0,2996.3333333333335,107.21,9569.0
692,03f4f01d,1,2165.0,2165.0,2165.0,2165.0
693,03f664f6,1,5210.0,5210.0,5210.0,5210.0
694,03f696fb,5,24360.0,4872.0,1493.0,10380.0
695,03fc30d7,5,1325.0,265.0,200.0,460.0
696,03fc5f42,52,15971.0,307.13461538461536,18.16,895.33
697,040367a3,1,1284.0,1284.0,1284.0,1284.0
698,0404a21c,4,2053.0,513.25,190.0,1144.0
699,040513c6,4,1480.0,370.0,320.0,510.0
700,040a56e8,7,4693.2,670.4571428571428,306.0,1694.0
701,040abc7c,6,2800.0,466.6666666666667,110.0,820.0
702,040bfe6a,21,59797.0,2847.4761904761904,58.0,20000.0
703,040cdaec,10,2360.0,236.0,158.0,380.0
704,040d23f5,1,280.0,280.0,280.0,280.0
705,040e2ae6,3,8343.0,2781.0,1604.0,4880.0
706,040f27ff,1,1355.0,1355.0,1355.0,1355.0
707,0414bf97,5,5542.0,1108.4,227.0,3280.0
708,04183ee3,5,3225.0,645.0,300.0,1520.0
709,041cd46a,19,7667.0,403.5263157894737,30.0,1200.0
710,041d690a,84,36945.01,439.82154761904764,75.56,1598.0
711,041da2fb,2,295.0,147.5,85.0,210.0
712,041e25e7,1,1958.04,1958.04,1958.04,1958.04
713,041ebfdc,16,14561.999999999998,910.1249999999999,30.77,3840.0
714,0420e738,29,41150.0,1418.9655172413793,32.0,3502.0
715,04222ec9,2,1872.0,936.0,864.0,1008.0
716,04222f3a,1,768.0,768.0,768.0,768.0
717,0422629f,1,21222.0,21222.0,21222.0,21222.0
718,0423064a,1,7008.0,7008.0,7008.0,7008.0
719,04268e3d,8,3490.0,436.25,130.0,950.0
720,042728ae,26,80436.0,3093.6923076923076,598.0,9663.0
721,04287f43,34,24054.5,707.4852941176471,70.0,4824.0
722,042a9989,7,15400.0,2200.0,540.0,8400.0
723,042aa6d8,5,7563.0,1512.6,735.0,3680.0
724,042ad80e,12,4838.0,403.1666666666667,110.0,680.0
725,042bb187,1,295.0,295.0,295.0,295.0
726,042bfbdd,1,320.0,320.0,320.0,320.0
727,042c504a,2,535.0,267.5,210.0,325.0
728,042cbf28,2,555.0,277.5,275.0,280.0
729,042e8677,3,2185.0,728.3333333333334,660.0,830.0
730,04301ac7,83,86696.4,1044.534939759036,50.24,9793.0
731,0435216d,7,9038.0,1291.142857142857,210.0,5100.0
732,0435561a,7,4448.2,635.4571428571428,297.0,1708.2
733,0436a9e1,2,14418.0,7209.0,5440.0,8978.0
734,043bb116,4,1000.0,250.0,60.0,440.0
735,043d604c,4,10517.06,2629.265,837.9,6698.0
736,043e1391,5,4135.6,827.1200000000001,303.8,1097.6
737,043e2af8,2,2100.0,1050.0,180.0,1920.0
738,043f192f,15,8960.0,597.3333333333334,300.0,2550.0
739,04412a9e,5,14020.2,2804.04,1198.8,6382.8
740,0443ade2,1,185.0,185.0,185.0,185.0
741,044451c7,2,800.0,400.0,300.0,500.0
742,04451bd6,3,1450.0,483.3333333333333,320.0,620.0
743,044971be,51,40038.09999999999,785.0607843137253,27.0,8100.0
744,044b23f8,9,21920.0,2435.5555555555557,20.0,5734.63
745,044b3660,1,295.0,295.0,295.0,295.0
746,044d3655,2,3262.0,1631.0,310.0,2952.0
747,044d5d12,8,14374.4,1796.8,620.0,5540.4
748,044df0f4,2,1370.0,685.0,490.0,880.0
749,044fa20b,1,849.0,849.0,849.0,849.0
750,044fd76c,18,29762.199999999997,1653.4555555555553,29.0,9904.0
751,0450397a,8,2845.0,355.625,80.0,870.0
752,04578fe8,13,22395.0,1722.6923076923076,356.0,2963.0
753,0458c958,3,1470.0,490.0,490.0,490.0
754,045a51cc,5,1970.0,394.0,230.0,600.0
755,045f76d1,2,820.0,410.0,310.0,510.0
756,0462e1e9,3,9635.2,3211.7333333333336,2073.6,5313.6
757,0463b636,5,19365.4,3873.0800000000004,298.0,7902.0
758,04668a72,1,4140.0,4140.0,4140.0,4140.0
759,0467f9f6,13,48335.0,3718.076923076923,204.0,12894.0
760,04694bbc,7,14231.4,2033.0571428571427,232.0,4048.0
761,046ac021,29,13563.0,467.6896551724138,50.0,1100.0
762,046b21b7,207,274605.2,1326.5951690821257,20.0,7159.3
763,046d2975,1,23276.0,23276.0,23276.0,23276.0
764,046d6bae,5,1720.0,344.0,170.0,540.0
765,046d9fd2,3,1270.0,423.3333333333333,270.0,540.0
766,046e2a8b,5,2915.0,583.0,475.0,760.0
767,0470dcce,1,1782.0,1782.0,1782.0,1782.0
768,04730ca9,2,570.0,285.0,270.0,300.0
769,04736c4b,10,32577.999999999996,3257.7999999999997,1043.94,7281.9
770,04750b8f,106,91510.45999999999,863.3062264150942,45.0,3600.0
771,0476467b,13,25110.6,1931.5846153846153,250.0,3780.0
772,0477434a,1,610.0,610.0,610.0,610.0
773,0478a922,148,134336.5,907.6790540540541,10.8,7037.1
774,047a757b,1,2682.0,2682.0,2682.0,2682.0
775,047dc815,1,190.0,190.0,190.0,190.0
776,047ec074,2,1164.0,582.0,219.0,945.0
777,047f33af,10,29420.200000000004,2942.0200000000004,98.24,13541.53
778,047f7054,2,2670.0,1335.0,798.0,1872.0
779,04800dec,1,1979.0,1979.0,1979.0,1979.0
780,0484179d,1,1700.1,1700.1,1700.1,1700.1
781,048836eb,1,480.0,480.0,480.0,480.0
782,0488554a,7,10303.1,1471.8714285714286,802.0,3383.0
783,0488f454,4,6318.0,1579.5,880.0,2480.0
784,048a3738,1,180.0,180.0,180.0,180.0
785,048b0b6c,5,56938.96,11387.792,728.96,46890.0
786,048c92cd,4,28286.0,7071.5,853.0,20000.0
787,048d7046,5,5297.0,1059.4,26.66,4393.0
788,048ec22e,16,22380.2,1398.7625,100.75,3790.0
789,048f06b0,129,435568.08000000025,3376.4967441860485,82.0,21341.7
790,048ff45c,1,5007.0,5007.0,5007.0,5007.0
791,0490031b,1,2209.0,2209.0,2209.0,2209.0
792,04921c53,3,2670.0,890.0,380.0,1567.37
793,0495b223,2,1880.0,940.0,720.0,1160.0
794,0495d3b6,7,2778.0,396.85714285714283,6.52,850.0
795,0497803b,2,1710.0,855.0,360.0,1350.0
796,0498598d,2,1290.0,645.0,510.0,780.0
797,0499b863,1,290.0,290.0,290.0,290.0
798,049a8df0,28,18613.5,664.7678571428571,227.78,2257.87
799,049c6ba8,15,21870.000000000004,1458.0000000000002,414.0,3533.04
800,049ca109,4,4306.0,1076.5,796.0,1434.0
801,049f01aa,4,1980.0,495.0,350.0,560.0
802,04a0da4a,1,699.0,699.0,699.0,699.0
803,04a36f51,106,208540.66,1967.364716981132,48.95,12852.0
804,04a40ebf,7,46512.0,6644.571428571428,290.0,18000.0
805,04a4a585,4,5408.0,1352.0,116.0,2088.0
806,04aab43c,5,6424.2,1284.84,374.4,1981.8
807,04b17029,2,3963.0,1981.5,580.0,3383.0
808,04b1ef29,4,2200.0,550.0,250.0,980.0
809,04b1f75f,8,5605.0,700.625,380.0,1280.0
810,04b73da3,7,13283.0,1897.5714285714287,480.0,2755.0
811,04ba0c12,1,1602.0,1602.0,1602.0,1602.0
812,04bc36b5,1,300.0,300.0,300.0,300.0
813,04bff22f,2,1080.0,540.0,520.0,560.0
814,04c16085,18,18619.0,1034.388888888889,80.0,9882.0
815,04c41f5b,1,2887.0,2887.0,2887.0,2887.0
816,04c458f3,5,1205.0,241.0,130.0,320.0
817,04c6fb30,1,1701.0,1701.0,1701.0,1701.0
818,04c7c66f,1,720.0,720.0,720.0,720.0
819,04caa2f6,2,864.0,432.0,414.0,450.0
820,04caffab,18,21185.0,1176.9444444444443,258.0,3942.0
821,04cb4717,1,2090.0,2090.0,2090.0,2090.0
822,04ccf1b6,3,6041.0,2013.6666666666667,1.0,4360.0
823,04cef06b,107,34876.759999999995,325.95102803738314,32.58,2249.37
824,04d1cd73,2,8584.0,4292.0,3000.0,5584.0
825,04d3a452,22,39745.99999999999,1806.6363636363633,141.13,6120.0
826,04d6dfaa,4,5969.0,1492.25,340.0,1999.0
827,04d6e46f,28,24374.7,870.525,292.5,1791.0
828,04d93801,15,15770.6,1051.3733333333334,218.8,2865.6
829,04d99859,1,1520.0,1520.0,1520.0,1520.0
830,04d9e91d,2,7662.0,3831.0,3380.0,4282.0
831,04d9f523,1,640.0,640.0,640.0,640.0
832,04dfcb47,33,21640.8,655.7818181818182,0.47,2500.0
833,04e13276,1,520.0,520.0,520.0,520.0
834,04e19bc0,1,588.0,588.0,588.0,588.0
835,04e29f64,1,6079.0,6079.0,6079.0,6079.0
836,04ead394,9,12571.0,1396.7777777777778,39.0,3958.0
837,04eb7bd9,10,5510.0,551.0,250.0,930.0
838,04ecbe80,2,8766.24,4383.12,3516.24,5250.0
839,04ee17c4,18,38425.82,2134.7677777777776,118.0,10678.0
840,04efe7ef,7,13355.8,1907.9714285714285,1152.0,2752.0
841,04f68494,1,1998.0,1998.0,1998.0,1998.0
842,04f69613,11,11404.94,1036.8127272727272,150.0,2493.12
843,04f98d59,59,88759.76000000001,1504.402711864407,0.76,8580.0
844,04fa5576,5,7593.0,1518.6,320.0,3220.0
845,04faba65,3,7831.0,2610.3333333333335,1225.0,5121.0
846,04fe95a5,3,11010.0,3670.0,650.0,9240.0
847,04ff8de1,3,2702.0,900.6666666666666,80.08,1783.7
848,0500e622,43,45696.0,1062.6976744186047,38.0,3500.0
849,0500f937,30,44998.0,1499.9333333333334,258.0,19210.0
850,05012b14,4,6566.0,1641.5,799.0,2280.0
851,050266f8,7,4765.0,680.7142857142857,320.0,1560.0
852,0509d713,176,462192.05999999994,2626.0912499999995,0.23,27898.2
853,050b6ac2,9,3240.0,360.0,85.0,730.0
854,050e31ef,11,4419.0,401.72727272727275,195.0,1200.0
855,050e4209,4,5019.0,1254.75,412.0,2525.0
856,050e7a96,2,1190.0,595.0,580.0,610.0
857,0512e8b1,2,1040.0,520.0,420.0,620.0
858,0513408b,1,350.0,350.0,350.0,350.0
859,0515b9bc,23,34518.0,1500.7826086956522,26.0,5666.4
860,051653cf,4,3843.0,960.75,594.0,1390.0
861,051725d7,1,1649.34,1649.34,1649.34,1649.34
862,0517e4e3,1,720.0,720.0,720.0,720.0
863,051a62de,1,1789.0,1789.0,1789.0,1789.0
864,051a796d,8,17996.0,2249.5,68.0,4704.0
865,051de8e8,3,8779.0,2926.3333333333335,806.0,4913.0
866,051ec439,1,350.0,350.0,350.0,350.0
867,05211a56,2,8399.0,4199.5,2542.0,5857.0
868,0524243d,135,372603.3,2760.0244444444443,19.26,26240.0
869,05249eeb,1,620.0,620.0,620.0,620.0
870,0524edce,9,22841.0,2537.8888888888887,5.0,13225.0
871,0525c8ff,36,47389.0,1316.361111111111,27.0,12720.0
872,0526bc3e,2,1240.0,620.0,550.0,690.0
873,0528e6ad,1,1248.0,1248.0,1248.0,1248.0
874,0528fba9,6,6156.0,1026.0,143.0,4064.0
875,052a06bf,1,1520.0,1520.0,1520.0,1520.0
876,052ad949,1,984.0,984.0,984.0,984.0
877,052d9b31,1,3128.0,3128.0,3128.0,3128.0
878,052dc0fe,3,2125.0,708.3333333333334,495.0,830.0
879,0533797b,6,3490.0,581.6666666666666,300.0,900.0
880,053627d4,1,7560.0,7560.0,7560.0,7560.0
881,0536bfe0,6,3705.0,617.5,215.0,1080.0
882,053a5270,14,10722.48,765.8914285714285,65.0,2280.0
883,053aec27,20,43814.79,2190.7395,960.57,6174.0
884,053c7830,26,23666.0,910.2307692307693,170.0,9900.0
885,053cd397,2,1860.0,930.0,927.45,932.55
886,053d301c,3,10144.0,3381.3333333333335,320.0,7524.0
887,053ddaba,3,3359.0,1119.6666666666667,599.0,1600.0
888,053fc463,6,8170.1,1361.6833333333334,89.1,3650.0
889,05417c9a,1,5500.0,5500.0,5500.0,5500.0
890,0541a725,2,685.0,342.5,280.0,405.0
891,0542dc29,4,3118.0,779.5,228.0,1090.0
892,0543caf2,35,36334.2,1038.12,4.47,4140.0
893,0543ef48,1,1134.84,1134.84,1134.84,1134.84
894,0545f95f,2,5979.0,2989.5,2937.0,3042.0
895,05492a0c,2,1107.4,553.7,294.0,813.4
896,054d9b20,3,6827.0,2275.6666666666665,595.0,4464.0
897,054ddfab,1,1062.0,1062.0,1062.0,1062.0
898,054f18d5,2,570.0,285.0,270.0,300.0
899,054fe4e2,13,13692.0,1053.2307692307693,160.0,3583.0
900,0550aa60,9,4114.0,457.1111111111111,36.0,931.0
901,0550cbde,1,2028.0,2028.0,2028.0,2028.0
902,0551680b,46,44232.200000000004,961.5695652173914,100.0,2800.0
903,0551c000,1,552.0,552.0,552.0,552.0
904,0551e618,4,2390.0,597.5,300.0,1050.0
905,05526fe9,6,7732.0,1288.6666666666667,168.0,2560.0
906,0555be57,4,5947.0,1486.75,680.0,2680.0
907,05568a38,12,12833.0,1069.4166666666667,234.0,6600.0
908,0556dbb9,1,1048.0,1048.0,1048.0,1048.0
909,055b0f5a,7,5688.8,812.6857142857143,200.0,1931.78
910,055b4445,1,310.0,310.0,310.0,310.0
911,0561bb75,237,1048306.1400000001,4423.232658227848,1.14,58000.0
912,0561f4e9,1,3869.0,3869.0,3869.0,3869.0
913,0562eacf,9,3600.0,400.0,300.0,540.0
914,056a9c50,68,76205.0,1120.6617647058824,50.0,17910.0
915,056bb72b,5,3720.0,744.0,550.0,920.0
916,056c7804,25,36626.0,1465.04,95.0,6444.0
917,056da553,5,14259.0,2851.8,1598.0,4050.0
918,056efd5b,7,2885.0,412.14285714285717,175.0,695.0
919,05789f59,27,47794.520000000004,1770.1674074074076,296.0,3978.0
920,05791d55,27,36415.3,1348.7148148148149,305.0,3519.9
921,057b0fdc,4,5301.2,1325.3,346.0,2188.0
922,057c3cf0,6,2700.0,450.0,127.0,904.0
923,057e165c,2,760.0,380.0,310.0,450.0
924,0580c3ed,12,30393.0,2532.75,240.0,7320.0
925,0582e73c,1,390.0,390.0,390.0,390.0
926,0582f73a,5,1100.0,220.0,30.0,340.0
927,0584bdd9,1,1297.5,1297.5,1297.5,1297.5
928,0584e3da,8,15023.0,1877.875,318.0,3570.0
929,05882f43,17,21229.0,1248.764705882353,227.57,4212.0
930,0589e706,2,3460.0,1730.0,780.0,2680.0
931,058e65fb,23,27086.6,1177.678260869565,0.9,4499.1
932,058ebec3,1,320.0,320.0,320.0,320.0
933,059332a4,3,6901.0,2300.3333333333335,1368.0,3391.0
934,059747d4,1,280.0,280.0,280.0,280.0
935,0598b8eb,4,14001.5,3500.375,799.0,11000.5
936,0598e6de,2,950.0,475.0,320.0,630.0
